"DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","INDUSTRY","INDUSTRY_NAME","INDUSTRY_CODE","INDUSTRY_TYPE","INDUSTRY_TYPECODE","INDUSTRY_SORTORDER","EMPLOYMENT_STATUS","EMPLOYMENT_STATUS_NAME","EMPLOYMENT_STATUS_CODE","EMPLOYMENT_STATUS_TYPE","EMPLOYMENT_STATUS_TYPECODE","EMPLOYMENT_STATUS_SORTORDER","MEASURE","MEASURE_NAME","MEASURE_CODE","MEASURE_TYPE","MEASURE_TYPECODE","MEASURE_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800736","96 : Other personal service activities","96","SIC 2007 division (2 digit)",35,71,"3","Part-time employees","3","Employment",1000,2,"1","Count","1","percent",1000,0,"20100","Value",105000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800736d0d3d1d3d20100",286,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800736","96 : Other personal service activities","96","SIC 2007 division (2 digit)",35,71,"4","Employment","4","Employment",1000,3,"1","Count","1","percent",1000,0,"20100","Value",336000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800736d0d4d1d3d20100",287,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800737","97 : Activities of households as employers of domestic personnel","97","SIC 2007 division (2 digit)",35,72,"1","Employees","1","Employment",1000,0,"1","Count","1","percent",1000,0,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800737d0d1d1d3d20100",288,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800737","97 : Activities of households as employers of domestic personnel","97","SIC 2007 division (2 digit)",35,72,"2","Full-time employees","2","Employment",1000,1,"1","Count","1","percent",1000,0,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800737d0d2d1d3d20100",289,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800737","97 : Activities of households as employers of domestic personnel","97","SIC 2007 division (2 digit)",35,72,"3","Part-time employees","3","Employment",1000,2,"1","Count","1","percent",1000,0,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800737d0d3d1d3d20100",290,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"146800737","97 : Activities of households as employers of domestic personnel","97","SIC 2007 division (2 digit)",35,72,"4","Employment","4","Employment",1000,3,"1","Count","1","percent",1000,0,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d146800737d0d4d1d3d20100",291,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606437","101 : Processing and preserving of meat and production of meat products","101","SIC 2007 group (3 digit)",34,73,"1","Employees","1","Employment",1000,0,"1","Count","1","percent",1000,0,"20100","Value",76000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606437d0d1d1d3d20100",292,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606437","101 : Processing and preserving of meat and production of meat products","101","SIC 2007 group (3 digit)",34,73,"2","Full-time employees","2","Employment",1000,1,"1","Count","1","percent",1000,0,"20100","Value",70000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606437d0d2d1d3d20100",293,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606437","101 : Processing and preserving of meat and production of meat products","101","SIC 2007 group (3 digit)",34,73,"3","Part-time employees","3","Employment",1000,2,"1","Count","1","percent",1000,0,"20100","Value",7000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606437d0d3d1d3d20100",294,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606437","101 : Processing and preserving of meat and production of meat products","101","SIC 2007 group (3 digit)",34,73,"4","Employment","4","Employment",1000,3,"1","Count","1","percent",1000,0,"20100","Value",77000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606437d0d4d1d3d20100",295,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606438","102 : Processing and preserving of fish, crustaceans and molluscs","102","SIC 2007 group (3 digit)",34,74,"1","Employees","1","Employment",1000,0,"1","Count","1","percent",1000,0,"20100","Value",16000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606438d0d1d1d3d20100",296,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606438","102 : Processing and preserving of fish, crustaceans and molluscs","102","SIC 2007 group (3 digit)",34,74,"2","Full-time employees","2","Employment",1000,1,"1","Count","1","percent",1000,0,"20100","Value",13000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606438d0d2d1d3d20100",297,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606438","102 : Processing and preserving of fish, crustaceans and molluscs","102","SIC 2007 group (3 digit)",34,74,"3","Part-time employees","3","Employment",1000,2,"1","Count","1","percent",1000,0,"20100","Value",2500,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606438d0d3d1d3d20100",298,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606438","102 : Processing and preserving of fish, crustaceans and molluscs","102","SIC 2007 group (3 digit)",34,74,"4","Employment","4","Employment",1000,3,"1","Count","1","percent",1000,0,"20100","Value",16000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606438d0d4d1d3d20100",299,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606439","103 : Processing and preserving of fruit and vegetables","103","SIC 2007 group (3 digit)",34,75,"1","Employees","1","Employment",1000,0,"1","Count","1","percent",1000,0,"20100","Value",30000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606439d0d1d1d3d20100",300,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606439","103 : Processing and preserving of fruit and vegetables","103","SIC 2007 group (3 digit)",34,75,"2","Full-time employees","2","Employment",1000,1,"1","Count","1","percent",1000,0,"20100","Value",27000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606439d0d2d1d3d20100",301,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606439","103 : Processing and preserving of fruit and vegetables","103","SIC 2007 group (3 digit)",34,75,"3","Part-time employees","3","Employment",1000,2,"1","Count","1","percent",1000,0,"20100","Value",3000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606439d0d3d1d3d20100",302,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606439","103 : Processing and preserving of fruit and vegetables","103","SIC 2007 group (3 digit)",34,75,"4","Employment","4","Employment",1000,3,"1","Count","1","percent",1000,0,"20100","Value",30000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606439d0d4d1d3d20100",303,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606440","104 : Manufacture of vegetable and animal oils and fats","104","SIC 2007 group (3 digit)",34,76,"1","Employees","1","Employment",1000,0,"1","Count","1","percent",1000,0,"20100","Value",2000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606440d0d1d1d3d20100",304,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606440","104 : Manufacture of vegetable and animal oils and fats","104","SIC 2007 group (3 digit)",34,76,"2","Full-time employees","2","Employment",1000,1,"1","Count","1","percent",1000,0,"20100","Value",1750,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606440d0d2d1d3d20100",305,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606440","104 : Manufacture of vegetable and animal oils and fats","104","SIC 2007 group (3 digit)",34,76,"3","Part-time employees","3","Employment",1000,2,"1","Count","1","percent",1000,0,"20100","Value",300,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606440d0d3d1d3d20100",306,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606440","104 : Manufacture of vegetable and animal oils and fats","104","SIC 2007 group (3 digit)",34,76,"4","Employment","4","Employment",1000,3,"1","Count","1","percent",1000,0,"20100","Value",2000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606440d0d4d1d3d20100",307,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606441","105 : Manufacture of dairy products","105","SIC 2007 group (3 digit)",34,77,"1","Employees","1","Employment",1000,0,"1","Count","1","percent",1000,0,"20100","Value",20000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606441d0d1d1d3d20100",308,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606441","105 : Manufacture of dairy products","105","SIC 2007 group (3 digit)",34,77,"2","Full-time employees","2","Employment",1000,1,"1","Count","1","percent",1000,0,"20100","Value",18000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606441d0d2d1d3d20100",309,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606441","105 : Manufacture of dairy products","105","SIC 2007 group (3 digit)",34,77,"3","Part-time employees","3","Employment",1000,2,"1","Count","1","percent",1000,0,"20100","Value",2500,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606441d0d3d1d3d20100",310,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606441","105 : Manufacture of dairy products","105","SIC 2007 group (3 digit)",34,77,"4","Employment","4","Employment",1000,3,"1","Count","1","percent",1000,0,"20100","Value",20000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606441d0d4d1d3d20100",311,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606442","106 : Manufacture of grain mill products, starches and starch products","106","SIC 2007 group (3 digit)",34,78,"1","Employees","1","Employment",1000,0,"1","Count","1","percent",1000,0,"20100","Value",10000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606442d0d1d1d3d20100",312,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606442","106 : Manufacture of grain mill products, starches and starch products","106","SIC 2007 group (3 digit)",34,78,"2","Full-time employees","2","Employment",1000,1,"1","Count","1","percent",1000,0,"20100","Value",9000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606442d0d2d1d3d20100",313,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606442","106 : Manufacture of grain mill products, starches and starch products","106","SIC 2007 group (3 digit)",34,78,"3","Part-time employees","3","Employment",1000,2,"1","Count","1","percent",1000,0,"20100","Value",1000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606442d0d3d1d3d20100",314,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606442","106 : Manufacture of grain mill products, starches and starch products","106","SIC 2007 group (3 digit)",34,78,"4","Employment","4","Employment",1000,3,"1","Count","1","percent",1000,0,"20100","Value",10000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606442d0d4d1d3d20100",315,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606443","107 : Manufacture of bakery and farinaceous products","107","SIC 2007 group (3 digit)",34,79,"1","Employees","1","Employment",1000,0,"1","Count","1","percent",1000,0,"20100","Value",97000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606443d0d1d1d3d20100",316,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606443","107 : Manufacture of bakery and farinaceous products","107","SIC 2007 group (3 digit)",34,79,"2","Full-time employees","2","Employment",1000,1,"1","Count","1","percent",1000,0,"20100","Value",81000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606443d0d2d1d3d20100",317,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606443","107 : Manufacture of bakery and farinaceous products","107","SIC 2007 group (3 digit)",34,79,"3","Part-time employees","3","Employment",1000,2,"1","Count","1","percent",1000,0,"20100","Value",16000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606443d0d3d1d3d20100",318,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606443","107 : Manufacture of bakery and farinaceous products","107","SIC 2007 group (3 digit)",34,79,"4","Employment","4","Employment",1000,3,"1","Count","1","percent",1000,0,"20100","Value",99000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606443d0d4d1d3d20100",319,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606444","108 : Manufacture of other food products","108","SIC 2007 group (3 digit)",34,80,"1","Employees","1","Employment",1000,0,"1","Count","1","percent",1000,0,"20100","Value",101000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606444d0d1d1d3d20100",320,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606444","108 : Manufacture of other food products","108","SIC 2007 group (3 digit)",34,80,"2","Full-time employees","2","Employment",1000,1,"1","Count","1","percent",1000,0,"20100","Value",89000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606444d0d2d1d3d20100",321,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606444","108 : Manufacture of other food products","108","SIC 2007 group (3 digit)",34,80,"3","Part-time employees","3","Employment",1000,2,"1","Count","1","percent",1000,0,"20100","Value",11000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606444d0d3d1d3d20100",322,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606444","108 : Manufacture of other food products","108","SIC 2007 group (3 digit)",34,80,"4","Employment","4","Employment",1000,3,"1","Count","1","percent",1000,0,"20100","Value",101000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606444d0d4d1d3d20100",323,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606445","109 : Manufacture of prepared animal feeds","109","SIC 2007 group (3 digit)",34,81,"1","Employees","1","Employment",1000,0,"1","Count","1","percent",1000,0,"20100","Value",16000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606445d0d1d1d3d20100",324,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606445","109 : Manufacture of prepared animal feeds","109","SIC 2007 group (3 digit)",34,81,"2","Full-time employees","2","Employment",1000,1,"1","Count","1","percent",1000,0,"20100","Value",14000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606445d0d2d1d3d20100",325,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606445","109 : Manufacture of prepared animal feeds","109","SIC 2007 group (3 digit)",34,81,"3","Part-time employees","3","Employment",1000,2,"1","Count","1","percent",1000,0,"20100","Value",1750,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606445d0d3d1d3d20100",326,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606445","109 : Manufacture of prepared animal feeds","109","SIC 2007 group (3 digit)",34,81,"4","Employment","4","Employment",1000,3,"1","Count","1","percent",1000,0,"20100","Value",16000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606445d0d4d1d3d20100",327,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606539","203 : Manufacture of paints, varnishes and similar coatings, printing ink and mastics","203","SIC 2007 group (3 digit)",34,82,"1","Employees","1","Employment",1000,0,"1","Count","1","percent",1000,0,"20100","Value",14000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606539d0d1d1d3d20100",328,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606539","203 : Manufacture of paints, varnishes and similar coatings, printing ink and mastics","203","SIC 2007 group (3 digit)",34,82,"2","Full-time employees","2","Employment",1000,1,"1","Count","1","percent",1000,0,"20100","Value",14000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606539d0d2d1d3d20100",329,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606539","203 : Manufacture of paints, varnishes and similar coatings, printing ink and mastics","203","SIC 2007 group (3 digit)",34,82,"3","Part-time employees","3","Employment",1000,2,"1","Count","1","percent",1000,0,"20100","Value",900,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606539d0d3d1d3d20100",330,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606539","203 : Manufacture of paints, varnishes and similar coatings, printing ink and mastics","203","SIC 2007 group (3 digit)",34,82,"4","Employment","4","Employment",1000,3,"1","Count","1","percent",1000,0,"20100","Value",14000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606539d0d4d1d3d20100",331,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606540","204 : Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations","204","SIC 2007 group (3 digit)",34,83,"1","Employees","1","Employment",1000,0,"1","Count","1","percent",1000,0,"20100","Value",27000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606540d0d1d1d3d20100",332,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606540","204 : Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations","204","SIC 2007 group (3 digit)",34,83,"2","Full-time employees","2","Employment",1000,1,"1","Count","1","percent",1000,0,"20100","Value",25000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606540d0d2d1d3d20100",333,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606540","204 : Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations","204","SIC 2007 group (3 digit)",34,83,"3","Part-time employees","3","Employment",1000,2,"1","Count","1","percent",1000,0,"20100","Value",1500,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606540d0d3d1d3d20100",334,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606540","204 : Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations","204","SIC 2007 group (3 digit)",34,83,"4","Employment","4","Employment",1000,3,"1","Count","1","percent",1000,0,"20100","Value",27000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606540d0d4d1d3d20100",335,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606541","205 : Manufacture of other chemical products","205","SIC 2007 group (3 digit)",34,84,"1","Employees","1","Employment",1000,0,"1","Count","1","percent",1000,0,"20100","Value",19000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606541d0d1d1d3d20100",336,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606541","205 : Manufacture of other chemical products","205","SIC 2007 group (3 digit)",34,84,"2","Full-time employees","2","Employment",1000,1,"1","Count","1","percent",1000,0,"20100","Value",18000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606541d0d2d1d3d20100",337,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606541","205 : Manufacture of other chemical products","205","SIC 2007 group (3 digit)",34,84,"3","Part-time employees","3","Employment",1000,2,"1","Count","1","percent",1000,0,"20100","Value",1250,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606541d0d3d1d3d20100",338,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606541","205 : Manufacture of other chemical products","205","SIC 2007 group (3 digit)",34,84,"4","Employment","4","Employment",1000,3,"1","Count","1","percent",1000,0,"20100","Value",19000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606541d0d4d1d3d20100",339,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606567","231 : Manufacture of glass and glass products","231","SIC 2007 group (3 digit)",34,85,"1","Employees","1","Employment",1000,0,"1","Count","1","percent",1000,0,"20100","Value",20000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606567d0d1d1d3d20100",340,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606567","231 : Manufacture of glass and glass products","231","SIC 2007 group (3 digit)",34,85,"2","Full-time employees","2","Employment",1000,1,"1","Count","1","percent",1000,0,"20100","Value",19000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606567d0d2d1d3d20100",341,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606567","231 : Manufacture of glass and glass products","231","SIC 2007 group (3 digit)",34,85,"3","Part-time employees","3","Employment",1000,2,"1","Count","1","percent",1000,0,"20100","Value",1000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606567d0d3d1d3d20100",342,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606567","231 : Manufacture of glass and glass products","231","SIC 2007 group (3 digit)",34,85,"4","Employment","4","Employment",1000,3,"1","Count","1","percent",1000,0,"20100","Value",20000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606567d0d4d1d3d20100",343,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606568","232 : Manufacture of refractory products","232","SIC 2007 group (3 digit)",34,86,"1","Employees","1","Employment",1000,0,"1","Count","1","percent",1000,0,"20100","Value",2250,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606568d0d1d1d3d20100",344,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606568","232 : Manufacture of refractory products","232","SIC 2007 group (3 digit)",34,86,"2","Full-time employees","2","Employment",1000,1,"1","Count","1","percent",1000,0,"20100","Value",2000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606568d0d2d1d3d20100",345,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606568","232 : Manufacture of refractory products","232","SIC 2007 group (3 digit)",34,86,"3","Part-time employees","3","Employment",1000,2,"1","Count","1","percent",1000,0,"20100","Value",200,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606568d0d3d1d3d20100",346,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606568","232 : Manufacture of refractory products","232","SIC 2007 group (3 digit)",34,86,"4","Employment","4","Employment",1000,3,"1","Count","1","percent",1000,0,"20100","Value",2250,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606568d0d4d1d3d20100",347,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606569","233 : Manufacture of clay building materials","233","SIC 2007 group (3 digit)",34,87,"1","Employees","1","Employment",1000,0,"1","Count","1","percent",1000,0,"20100","Value",6000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606569d0d1d1d3d20100",348,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606569","233 : Manufacture of clay building materials","233","SIC 2007 group (3 digit)",34,87,"2","Full-time employees","2","Employment",1000,1,"1","Count","1","percent",1000,0,"20100","Value",5000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606569d0d2d1d3d20100",349,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606569","233 : Manufacture of clay building materials","233","SIC 2007 group (3 digit)",34,87,"3","Part-time employees","3","Employment",1000,2,"1","Count","1","percent",1000,0,"20100","Value",200,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606569d0d3d1d3d20100",350,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606569","233 : Manufacture of clay building materials","233","SIC 2007 group (3 digit)",34,87,"4","Employment","4","Employment",1000,3,"1","Count","1","percent",1000,0,"20100","Value",6000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606569d0d4d1d3d20100",351,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606570","234 : Manufacture of other porcelain and ceramic products","234","SIC 2007 group (3 digit)",34,88,"1","Employees","1","Employment",1000,0,"1","Count","1","percent",1000,0,"20100","Value",6000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606570d0d1d1d3d20100",352,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606570","234 : Manufacture of other porcelain and ceramic products","234","SIC 2007 group (3 digit)",34,88,"2","Full-time employees","2","Employment",1000,1,"1","Count","1","percent",1000,0,"20100","Value",6000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606570d0d2d1d3d20100",353,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606570","234 : Manufacture of other porcelain and ceramic products","234","SIC 2007 group (3 digit)",34,88,"3","Part-time employees","3","Employment",1000,2,"1","Count","1","percent",1000,0,"20100","Value",600,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606570d0d3d1d3d20100",354,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606570","234 : Manufacture of other porcelain and ceramic products","234","SIC 2007 group (3 digit)",34,88,"4","Employment","4","Employment",1000,3,"1","Count","1","percent",1000,0,"20100","Value",7000,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606570d0d4d1d3d20100",355,608
"2021","2021","2021","date",0,0,"2092957698","Great Britain","K03000001","countries",499,0,"142606571","235 : Manufacture of cement, lime and plaster","235","SIC 2007 group (3 digit)",34,89,"1","Employees","1","Employment",1000,0,"1","Count","1","percent",1000,0,"20100","Value",1750,"A","Normal Value","F","Free (free for publication)","Nm-188d1d32336e1d2092957698d142606571d0d1d1d3d20100",356,608
